Sample ID,Pressure (PSI),Welding Time (ms),Angle (Deg),Force (N),Current (A),Thickness A (mm),Thickness B (mm),Material,PullTest (N),NuggetDiameter (mm),Category,Comments
253,60,1000,15,73.48,3501.42,0.641,0.638,AISI 1010 carbon steel,3251.9,4.12,Good,
253,60,1000,15,73.67,4234.26,0.641,0.638,AISI 1010 carbon steel,3251.9,4.12,Good,
253,60,1000,15,73.86,3701.06,0.641,0.638,AISI 1010 carbon steel,3251.9,4.12,Good,
254,60,1000,15,73.79,2230.28,0.628,0.634,AISI 1010 carbon steel,3095.8,3.39,Good,
254,60,1000,15,73.53,3324.54,0.628,0.634,AISI 1010 carbon steel,3095.8,3.39,Good,
254,60,1000,15,73.38,3337.96,0.628,0.634,AISI 1010 carbon steel,3095.8,3.39,Good,
254,60,1000,15,73.59,3336.93,0.628,0.634,AISI 1010 carbon steel,3095.8,3.39,Good,
254,60,1000,15,73.5,3446.47,0.628,0.634,AISI 1010 carbon steel,3095.8,3.39,Good,
254,60,1000,15,73.88,4214.72,0.628,0.634,AISI 1010 carbon steel,3095.8,3.39,Good,
254,60,1000,15,73.89,3684.29,0.628,0.634,AISI 1010 carbon steel,3095.8,3.39,Good,
254,60,1000,15,73.88,3516.13,0.628,0.634,AISI 1010 carbon steel,3095.8,3.39,Good,
254,60,1000,15,73.87,3547.78,0.628,0.634,AISI 1010 carbon steel,3095.8,3.39,Good,
254,60,1000,15,73.85,4289.55,0.628,0.634,AISI 1010 carbon steel,3095.8,3.39,Good,
254,60,1000,15,73.82,3807.8,0.628,0.634,AISI 1010 carbon steel,3095.8,3.39,Good,
255,60,1000,15,73.78,2503.51,0.63,0.64,AISI 1010 carbon steel,3167.0,3.3,Good,
255,60,1000,15,73.75,2450.74,0.63,0.64,AISI 1010 carbon steel,3167.0,3.3,Good,
255,60,1000,15,73.74,3485.67,0.63,0.64,AISI 1010 carbon steel,3167.0,3.3,Good,
255,60,1000,15,73.75,3288.64,0.63,0.64,AISI 1010 carbon steel,3167.0,3.3,Good,
255,60,1000,15,73.77,3375.37,0.63,0.64,AISI 1010 carbon steel,3167.0,3.3,Good,
255,60,1000,15,73.78,4092.98,0.63,0.64,AISI 1010 carbon steel,3167.0,3.3,Good,
255,60,1000,15,73.77,3959.7,0.63,0.64,AISI 1010 carbon steel,3167.0,3.3,Good,
255,60,1000,15,73.62,3497.49,0.63,0.64,AISI 1010 carbon steel,3167.0,3.3,Good,
255,60,1000,15,73.47,3515.64,0.63,0.64,AISI 1010 carbon steel,3167.0,3.3,Good,
255,60,1000,15,73.37,4103.06,0.63,0.64,AISI 1010 carbon steel,3167.0,3.3,Good,
255,60,1000,15,73.29,4144.76,0.63,0.64,AISI 1010 carbon steel,3167.0,3.3,Good,
257,60,1000,15,73.23,2825.62,0.633,0.629,AISI 1010 carbon steel,3163.4,3.29,Good,
257,60,1000,15,73.21,3720.07,0.633,0.629,AISI 1010 carbon steel,3163.4,3.29,Good,
257,60,1000,15,73.23,3839.74,0.633,0.629,AISI 1010 carbon steel,3163.4,3.29,Good,
257,60,1000,15,73.29,3423.43,0.633,0.629,AISI 1010 carbon steel,3163.4,3.29,Good,
257,60,1000,15,73.35,3458.92,0.633,0.629,AISI 1010 carbon steel,3163.4,3.29,Good,
257,60,1000,15,73.4,4033.3,0.633,0.629,AISI 1010 carbon steel,3163.4,3.29,Good,
257,60,1000,15,73.45,4165.05,0.633,0.629,AISI 1010 carbon steel,3163.4,3.29,Good,
257,60,1000,15,73.48,3533.69,0.633,0.629,AISI 1010 carbon steel,3163.4,3.29,Good,
257,60,1000,15,73.52,3554.08,0.633,0.629,AISI 1010 carbon steel,3163.4,3.29,Good,
257,60,1000,15,73.53,4023.05,0.633,0.629,AISI 1010 carbon steel,3163.4,3.29,Good,
258,60,1000,15,73.45,1838.88,0.641,0.637,AISI 1010 carbon steel,3188.5,3.9,Good,
258,60,1000,15,73.37,3561.81,0.641,0.637,AISI 1010 carbon steel,3188.5,3.9,Good,
258,60,1000,15,73.31,3350.82,0.641,0.637,AISI 1010 carbon steel,3188.5,3.9,Good,
258,60,1000,15,73.3,3402.27,0.641,0.637,AISI 1010 carbon steel,3188.5,3.9,Good,
258,60,1000,15,73.32,3720.53,0.641,0.637,AISI 1010 carbon steel,3188.5,3.9,Good,
258,60,1000,15,73.32,4317.93,0.641,0.637,AISI 1010 carbon steel,3188.5,3.9,Good,
258,60,1000,15,73.33,3653.82,0.641,0.637,AISI 1010 carbon steel,3188.5,3.9,Good,
258,60,1000,15,73.36,3583.48,0.641,0.637,AISI 1010 carbon steel,3188.5,3.9,Good,
258,60,1000,15,73.38,3710.81,0.641,0.637,AISI 1010 carbon steel,3188.5,3.9,Good,
258,60,1000,15,73.4,4426.11,0.641,0.637,AISI 1010 carbon steel,3188.5,3.9,Good,
258,60,1000,15,73.4,3812.32,0.641,0.637,AISI 1010 carbon steel,3188.5,3.9,Good,
259,60,1000,15,73.31,2015.58,0.635,0.633,AISI 1010 carbon steel,3056.6,3.36,Good,
259,60,1000,15,73.23,2913.72,0.635,0.633,AISI 1010 carbon steel,3056.6,3.36,Good,
259,60,1000,15,73.17,3239.11,0.635,0.633,AISI 1010 carbon steel,3056.6,3.36,Good,
259,60,1000,15,73.14,3661.82,0.635,0.633,AISI 1010 carbon steel,3056.6,3.36,Good,
259,60,1000,15,73.14,4260.18,0.635,0.633,AISI 1010 carbon steel,3056.6,3.36,Good,
259,60,1000,15,73.16,3613.11,0.635,0.633,AISI 1010 carbon steel,3056.6,3.36,Good,
259,60,1000,15,73.17,3566.64,0.635,0.633,AISI 1010 carbon steel,3056.6,3.36,Good,
259,60,1000,15,73.22,3704.31,0.635,0.633,AISI 1010 carbon steel,3056.6,3.36,Good,
259,60,1000,15,73.25,4429.61,0.635,0.633,AISI 1010 carbon steel,3056.6,3.36,Good,
259,60,1000,15,73.27,3853.15,0.635,0.633,AISI 1010 carbon steel,3056.6,3.36,Good,
259,60,1000,15,73.27,3653.35,0.635,0.633,AISI 1010 carbon steel,3056.6,3.36,Good,
261,60,1000,15,73.38,2343.11,0.633,0.631,AISI 1010 carbon steel,3013.7,3.57,Good,
261,60,1000,15,73.33,3166.07,0.633,0.631,AISI 1010 carbon steel,3013.7,3.57,Good,
261,60,1000,15,73.31,4016.63,0.633,0.631,AISI 1010 carbon steel,3013.7,3.57,Good,
261,60,1000,15,73.33,4086.26,0.633,0.631,AISI 1010 carbon steel,3013.7,3.57,Good,
261,60,1000,15,73.37,3529.8,0.633,0.631,AISI 1010 carbon steel,3013.7,3.57,Good,
261,60,1000,15,73.41,3582.04,0.633,0.631,AISI 1010 carbon steel,3013.7,3.57,Good,
261,60,1000,15,73.44,4067.69,0.633,0.631,AISI 1010 carbon steel,3013.7,3.57,Good,
261,60,1000,15,73.5,4421.84,0.633,0.631,AISI 1010 carbon steel,3013.7,3.57,Good,
261,60,1000,15,73.55,3691.76,0.633,0.631,AISI 1010 carbon steel,3013.7,3.57,Good,
261,60,1000,15,73.6,3674.48,0.633,0.631,AISI 1010 carbon steel,3013.7,3.57,Good,
263,60,1000,15,73.7,2749.73,0.63,0.646,AISI 1010 carbon steel,3056.3,3.98,Good,
263,60,1000,15,73.65,3209.77,0.63,0.646,AISI 1010 carbon steel,3056.3,3.98,Good,
263,60,1000,15,73.63,3330.74,0.63,0.646,AISI 1010 carbon steel,3056.3,3.98,Good,
263,60,1000,15,73.62,3465.87,0.63,0.646,AISI 1010 carbon steel,3056.3,3.98,Good,
263,60,1000,15,73.65,4151.4,0.63,0.646,AISI 1010 carbon steel,3056.3,3.98,Good,
263,60,1000,15,73.68,4290.35,0.63,0.646,AISI 1010 carbon steel,3056.3,3.98,Good,
263,60,1000,15,73.71,3648.17,0.63,0.646,AISI 1010 carbon steel,3056.3,3.98,Good,
263,60,1000,15,73.78,3671.2,0.63,0.646,AISI 1010 carbon steel,3056.3,3.98,Good,
263,60,1000,15,73.85,4124.38,0.63,0.646,AISI 1010 carbon steel,3056.3,3.98,Good,
263,60,1000,15,73.91,4530.96,0.63,0.646,AISI 1010 carbon steel,3056.3,3.98,Good,
263,60,1000,15,73.95,3776.05,0.63,0.646,AISI 1010 carbon steel,3056.3,3.98,Good,
267,60,1000,15,74.03,2696.67,0.625,0.631,AISI 1010 carbon steel,3091.0,3.69,Good,
267,60,1000,15,73.98,3300.65,0.625,0.631,AISI 1010 carbon steel,3091.0,3.69,Good,
267,60,1000,15,73.93,3601.67,0.625,0.631,AISI 1010 carbon steel,3091.0,3.69,Good,
267,60,1000,15,73.92,4394.91,0.625,0.631,AISI 1010 carbon steel,3091.0,3.69,Good,
267,60,1000,15,73.94,4271.87,0.625,0.631,AISI 1010 carbon steel,3091.0,3.69,Good,
267,60,1000,15,73.97,3740.81,0.625,0.631,AISI 1010 carbon steel,3091.0,3.69,Good,
267,60,1000,15,74.0,3772.86,0.625,0.631,AISI 1010 carbon steel,3091.0,3.69,Good,
267,60,1000,15,74.04,4414.83,0.625,0.631,AISI 1010 carbon steel,3091.0,3.69,Good,
267,60,1000,15,74.11,4527.54,0.625,0.631,AISI 1010 carbon steel,3091.0,3.69,Good,
267,60,1000,15,74.18,3837.5,0.625,0.631,AISI 1010 carbon steel,3091.0,3.69,Good,
268,60,1000,15,74.17,2938.41,0.641,0.639,AISI 1010 carbon steel,3053.3,3.68,Good,
268,60,1000,15,74.11,4066.0,0.641,0.639,AISI 1010 carbon steel,3053.3,3.68,Good,
268,60,1000,15,74.05,4386.3,0.641,0.639,AISI 1010 carbon steel,3053.3,3.68,Good,
268,60,1000,15,74.02,3771.04,0.641,0.639,AISI 1010 carbon steel,3053.3,3.68,Good,
268,60,1000,15,74.01,3771.95,0.641,0.639,AISI 1010 carbon steel,3053.3,3.68,Good,
268,60,1000,15,74.02,4233.45,0.641,0.639,AISI 1010 carbon steel,3053.3,3.68,Good,
268,60,1000,15,74.02,4653.8,0.641,0.639,AISI 1010 carbon steel,3053.3,3.68,Good,
268,60,1000,15,74.02,3910.75,0.641,0.639,AISI 1010 carbon steel,3053.3,3.68,Good,
268,60,1000,15,74.07,3833.01,0.641,0.639,AISI 1010 carbon steel,3053.3,3.68,Good,
268,60,1000,15,74.11,4072.34,0.641,0.639,AISI 1010 carbon steel,3053.3,3.68,Good,
269,60,1000,15,74.09,2515.85,0.643,0.642,AISI 1010 carbon steel,3220.8,3.62,Good,
269,60,1000,15,74.05,3752.29,0.643,0.642,AISI 1010 carbon steel,3220.8,3.62,Good,
269,60,1000,15,73.98,4487.47,0.643,0.642,AISI 1010 carbon steel,3220.8,3.62,Good,
269,60,1000,15,73.96,3874.52,0.643,0.642,AISI 1010 carbon steel,3220.8,3.62,Good,
269,60,1000,15,73.96,3753.21,0.643,0.642,AISI 1010 carbon steel,3220.8,3.62,Good,
269,60,1000,15,73.96,3922.17,0.643,0.642,AISI 1010 carbon steel,3220.8,3.62,Good,
269,60,1000,15,73.95,4686.58,0.643,0.642,AISI 1010 carbon steel,3220.8,3.62,Good,
269,60,1000,15,73.94,4095.09,0.643,0.642,AISI 1010 carbon steel,3220.8,3.62,Good,
269,60,1000,15,74.0,3803.28,0.643,0.642,AISI 1010 carbon steel,3220.8,3.62,Good,
269,60,1000,15,74.06,3901.51,0.643,0.642,AISI 1010 carbon steel,3220.8,3.62,Good,
270,60,1000,15,74.13,2099.18,0.632,0.641,AISI 1010 carbon steel,3076.0,3.47,Good,
270,60,1000,15,74.29,3121.76,0.632,0.641,AISI 1010 carbon steel,3076.0,3.47,Good,
270,60,1000,15,74.43,3489.61,0.632,0.641,AISI 1010 carbon steel,3076.0,3.47,Good,
270,60,1000,15,74.58,4291.16,0.632,0.641,AISI 1010 carbon steel,3076.0,3.47,Good,
270,60,1000,15,74.75,4015.78,0.632,0.641,AISI 1010 carbon steel,3076.0,3.47,Good,
270,60,1000,15,74.94,3610.26,0.632,0.641,AISI 1010 carbon steel,3076.0,3.47,Good,
270,60,1000,15,75.11,3645.81,0.632,0.641,AISI 1010 carbon steel,3076.0,3.47,Good,
270,60,1000,15,75.29,4387.08,0.632,0.641,AISI 1010 carbon steel,3076.0,3.47,Good,
270,60,1000,15,75.5,4267.44,0.632,0.641,AISI 1010 carbon steel,3076.0,3.47,Good,
270,60,1000,15,75.71,3701.06,0.632,0.641,AISI 1010 carbon steel,3076.0,3.47,Good,
271,60,1000,15,75.9,2644.5,0.647,0.64,AISI 1010 carbon steel,3151.2,3.65,Good,
271,60,1000,15,76.19,3821.33,0.647,0.64,AISI 1010 carbon steel,3151.2,3.65,Good,
271,60,1000,15,76.45,3492.57,0.647,0.64,AISI 1010 carbon steel,3151.2,3.65,Good,
271,60,1000,15,76.69,3560.85,0.647,0.64,AISI 1010 carbon steel,3151.2,3.65,Good,
271,60,1000,15,76.94,4201.23,0.647,0.64,AISI 1010 carbon steel,3151.2,3.65,Good,
271,60,1000,15,77.19,4275.9,0.647,0.64,AISI 1010 carbon steel,3151.2,3.65,Good,
271,60,1000,15,77.44,3655.23,0.647,0.64,AISI 1010 carbon steel,3151.2,3.65,Good,
271,60,1000,15,77.55,3653.35,0.647,0.64,AISI 1010 carbon steel,3151.2,3.65,Good,
271,60,1000,15,77.64,4220.43,0.647,0.64,AISI 1010 carbon steel,3151.2,3.65,Good,
271,60,1000,15,77.74,4452.85,0.647,0.64,AISI 1010 carbon steel,3151.2,3.65,Good,
272,60,1000,15,77.83,2445.12,0.638,0.631,AISI 1010 carbon steel,3160.4,3.57,Good,
272,60,1000,15,77.93,3935.74,0.638,0.631,AISI 1010 carbon steel,3160.4,3.57,Good,
272,60,1000,15,78.03,3811.87,0.638,0.631,AISI 1010 carbon steel,3160.4,3.57,Good,
272,60,1000,15,78.16,3544.87,0.638,0.631,AISI 1010 carbon steel,3160.4,3.57,Good,
272,60,1000,15,78.31,3636.84,0.638,0.631,AISI 1010 carbon steel,3160.4,3.57,Good,
272,60,1000,15,78.46,4261.39,0.638,0.631,AISI 1010 carbon steel,3160.4,3.57,Good,
272,60,1000,15,78.61,4167.53,0.638,0.631,AISI 1010 carbon steel,3160.4,3.57,Good,
272,60,1000,15,78.67,3673.07,0.638,0.631,AISI 1010 carbon steel,3160.4,3.57,Good,
272,60,1000,15,78.7,3657.12,0.638,0.631,AISI 1010 carbon steel,3160.4,3.57,Good,
272,60,1000,15,78.69,4125.22,0.638,0.631,AISI 1010 carbon steel,3160.4,3.57,Good,
273,60,1000,15,78.72,2351.9,0.639,0.623,AISI 1010 carbon steel,2953.4,3.39,Good,
273,60,1000,15,78.77,2950.68,0.639,0.623,AISI 1010 carbon steel,2953.4,3.39,Good,
273,60,1000,15,78.82,3203.33,0.639,0.623,AISI 1010 carbon steel,2953.4,3.39,Good,
273,60,1000,15,78.89,3382.49,0.639,0.623,AISI 1010 carbon steel,2953.4,3.39,Good,
273,60,1000,15,78.96,4143.52,0.639,0.623,AISI 1010 carbon steel,2953.4,3.39,Good,
273,60,1000,15,79.06,3957.1,0.639,0.623,AISI 1010 carbon steel,2953.4,3.39,Good,
273,60,1000,15,79.14,3514.17,0.639,0.623,AISI 1010 carbon steel,2953.4,3.39,Good,
273,60,1000,15,79.22,3509.76,0.639,0.623,AISI 1010 carbon steel,2953.4,3.39,Good,
273,60,1000,15,79.28,4115.2,0.639,0.623,AISI 1010 carbon steel,2953.4,3.39,Good,
273,60,1000,15,79.33,4232.64,0.639,0.623,AISI 1010 carbon steel,2953.4,3.39,Good,
273,60,1000,15,79.35,3614.54,0.639,0.623,AISI 1010 carbon steel,2953.4,3.39,Good,
274,60,1000,15,79.39,2098.36,0.622,0.618,AISI 1010 carbon steel,3089.2,3.76,Good,
274,60,1000,15,79.54,2439.49,0.622,0.618,AISI 1010 carbon steel,3089.2,3.76,Good,
274,60,1000,15,79.73,3052.67,0.622,0.618,AISI 1010 carbon steel,3089.2,3.76,Good,
274,60,1000,15,79.82,3530.77,0.622,0.618,AISI 1010 carbon steel,3089.2,3.76,Good,
274,60,1000,15,79.88,4247.65,0.622,0.618,AISI 1010 carbon steel,3089.2,3.76,Good,
274,60,1000,15,79.93,3563.74,0.622,0.618,AISI 1010 carbon steel,3089.2,3.76,Good,
274,60,1000,15,79.99,3542.44,0.622,0.618,AISI 1010 carbon steel,3089.2,3.76,Good,
274,60,1000,15,80.05,3675.41,0.622,0.618,AISI 1010 carbon steel,3089.2,3.76,Good,
274,60,1000,15,80.11,4432.33,0.622,0.618,AISI 1010 carbon steel,3089.2,3.76,Good,
274,60,1000,15,80.16,3930.93,0.622,0.618,AISI 1010 carbon steel,3089.2,3.76,Good,
274,60,1000,15,80.22,3699.67,0.622,0.618,AISI 1010 carbon steel,3089.2,3.76,Good,
275,60,1000,15,80.2,2714.47,0.611,0.62,AISI 1010 carbon steel,3053.9,3.67,Good,
275,60,1000,15,80.17,3703.38,0.611,0.62,AISI 1010 carbon steel,3053.9,3.67,Good,
275,60,1000,15,80.15,3610.73,0.611,0.62,AISI 1010 carbon steel,3053.9,3.67,Good,
275,60,1000,15,80.15,3571.46,0.611,0.62,AISI 1010 carbon steel,3053.9,3.67,Good,
275,60,1000,15,80.16,3810.06,0.611,0.62,AISI 1010 carbon steel,3053.9,3.67,Good,
275,60,1000,15,80.19,4506.6,0.611,0.62,AISI 1010 carbon steel,3053.9,3.67,Good,
275,60,1000,15,80.22,3897.54,0.611,0.62,AISI 1010 carbon steel,3053.9,3.67,Good,
275,60,1000,15,80.09,3708.95,0.611,0.62,AISI 1010 carbon steel,3053.9,3.67,Good,
275,60,1000,15,79.93,3847.35,0.611,0.62,AISI 1010 carbon steel,3053.9,3.67,Good,
275,60,1000,15,79.88,4594.66,0.611,0.62,AISI 1010 carbon steel,3053.9,3.67,Good,
275,60,1000,15,79.86,4069.81,0.611,0.62,AISI 1010 carbon steel,3053.9,3.67,Good,
278,60,1000,15,79.84,2654.89,0.62,0.621,AISI 1010 carbon steel,2922.3,3.68,Good,
278,60,1000,15,79.79,3571.94,0.62,0.621,AISI 1010 carbon steel,2922.3,3.68,Good,
278,60,1000,15,79.75,4171.65,0.62,0.621,AISI 1010 carbon steel,2922.3,3.68,Good,
278,60,1000,15,79.75,3589.23,0.62,0.621,AISI 1010 carbon steel,2922.3,3.68,Good,
278,60,1000,15,79.74,3538.07,0.62,0.621,AISI 1010 carbon steel,2922.3,3.68,Good,
278,60,1000,15,79.73,3895.33,0.62,0.621,AISI 1010 carbon steel,2922.3,3.68,Good,
278,60,1000,15,79.71,4342.95,0.62,0.621,AISI 1010 carbon steel,2922.3,3.68,Good,
278,60,1000,15,79.69,3713.12,0.62,0.621,AISI 1010 carbon steel,2922.3,3.68,Good,
278,60,1000,15,79.71,3615.97,0.62,0.621,AISI 1010 carbon steel,2922.3,3.68,Good,
278,60,1000,15,79.73,3791.51,0.62,0.621,AISI 1010 carbon steel,2922.3,3.68,Good,
279,60,1000,15,79.69,2903.08,0.613,0.618,AISI 1010 carbon steel,3008.5,3.49,Good,
279,60,1000,15,79.62,3917.34,0.613,0.618,AISI 1010 carbon steel,3008.5,3.49,Good,
279,60,1000,15,79.54,3554.08,0.613,0.618,AISI 1010 carbon steel,3008.5,3.49,Good,
279,60,1000,15,79.47,3528.34,0.613,0.618,AISI 1010 carbon steel,3008.5,3.49,Good,
279,60,1000,15,79.43,3801.47,0.613,0.618,AISI 1010 carbon steel,3008.5,3.49,Good,
279,60,1000,15,79.39,4510.41,0.613,0.618,AISI 1010 carbon steel,3008.5,3.49,Good,
279,60,1000,15,79.34,3934.43,0.613,0.618,AISI 1010 carbon steel,3008.5,3.49,Good,
279,60,1000,15,79.31,3678.69,0.613,0.618,AISI 1010 carbon steel,3008.5,3.49,Good,
279,60,1000,15,79.33,3783.79,0.613,0.618,AISI 1010 carbon steel,3008.5,3.49,Good,
279,60,1000,15,79.33,4531.34,0.613,0.618,AISI 1010 carbon steel,3008.5,3.49,Good,
280,60,1000,15,79.28,2829.27,0.622,0.613,AISI 1010 carbon steel,3115.5,3.88,Good,
280,60,1000,15,79.15,3344.14,0.622,0.613,AISI 1010 carbon steel,3115.5,3.88,Good,
280,60,1000,15,79.01,3482.21,0.622,0.613,AISI 1010 carbon steel,3115.5,3.88,Good,
280,60,1000,15,78.88,3596.41,0.622,0.613,AISI 1010 carbon steel,3115.5,3.88,Good,
280,60,1000,15,78.78,4241.97,0.622,0.613,AISI 1010 carbon steel,3115.5,3.88,Good,
280,60,1000,15,78.7,4373.73,0.622,0.613,AISI 1010 carbon steel,3115.5,3.88,Good,
280,60,1000,15,78.62,3751.83,0.622,0.613,AISI 1010 carbon steel,3115.5,3.88,Good,
280,60,1000,15,78.56,3748.62,0.622,0.613,AISI 1010 carbon steel,3115.5,3.88,Good,
280,60,1000,15,78.54,4207.37,0.622,0.613,AISI 1010 carbon steel,3115.5,3.88,Good,
280,60,1000,15,78.51,4561.98,0.622,0.613,AISI 1010 carbon steel,3115.5,3.88,Good,
280,60,1000,15,78.48,3819.98,0.622,0.613,AISI 1010 carbon steel,3115.5,3.88,Good,
287,60,800,15,74.58,2512.43,0.628,0.629,AISI 1010 carbon steel,3192.7,3.82,Good,
287,60,800,15,74.73,3562.3,0.628,0.629,AISI 1010 carbon steel,3192.7,3.82,Good,
287,60,800,15,74.73,4063.04,0.628,0.629,AISI 1010 carbon steel,3192.7,3.82,Good,
287,60,800,15,74.65,3656.18,0.628,0.629,AISI 1010 carbon steel,3192.7,3.82,Good,
287,60,800,15,74.81,3672.14,0.628,0.629,AISI 1010 carbon steel,3192.7,3.82,Good,
287,60,800,15,74.78,4147.25,0.628,0.629,AISI 1010 carbon steel,3192.7,3.82,Good,
287,60,800,15,74.82,4535.51,0.628,0.629,AISI 1010 carbon steel,3192.7,3.82,Good,
287,60,800,15,74.84,3795.13,0.628,0.629,AISI 1010 carbon steel,3192.7,3.82,Good,
287,60,800,15,74.85,3690.82,0.628,0.629,AISI 1010 carbon steel,3192.7,3.82,Good,
287,60,800,15,74.86,4033.3,0.628,0.629,AISI 1010 carbon steel,3192.7,3.82,Good,
287,60,800,15,74.87,4597.28,0.628,0.629,AISI 1010 carbon steel,3192.7,3.82,Good,
288,60,800,15,74.85,2799.93,0.618,0.623,AISI 1010 carbon steel,3208.2,3.82,Good,
288,60,800,15,74.8,3059.43,0.618,0.623,AISI 1010 carbon steel,3208.2,3.82,Good,
288,60,800,15,74.75,4040.54,0.618,0.623,AISI 1010 carbon steel,3208.2,3.82,Good,
288,60,800,15,74.7,3666.98,0.618,0.623,AISI 1010 carbon steel,3208.2,3.82,Good,
288,60,800,15,74.68,3372.82,0.618,0.623,AISI 1010 carbon steel,3208.2,3.82,Good,
288,60,800,15,74.67,3474.79,0.618,0.623,AISI 1010 carbon steel,3208.2,3.82,Good,
288,60,800,15,74.67,4179.07,0.618,0.623,AISI 1010 carbon steel,3208.2,3.82,Good,
288,60,800,15,74.69,3916.03,0.618,0.623,AISI 1010 carbon steel,3208.2,3.82,Good,
288,60,800,15,74.7,3475.29,0.618,0.623,AISI 1010 carbon steel,3208.2,3.82,Good,
288,60,800,15,74.71,3506.82,0.618,0.623,AISI 1010 carbon steel,3208.2,3.82,Good,
288,60,800,15,74.71,4133.54,0.618,0.623,AISI 1010 carbon steel,3208.2,3.82,Good,
291,60,800,15,75.17,2463.34,0.628,0.623,AISI 1010 carbon steel,3250.1,4.03,Good,
291,60,800,15,75.17,4043.52,0.628,0.623,AISI 1010 carbon steel,3250.1,4.03,Good,
291,60,800,15,75.16,3793.32,0.628,0.623,AISI 1010 carbon steel,3250.1,4.03,Good,
291,60,800,15,75.17,3579.64,0.628,0.623,AISI 1010 carbon steel,3250.1,4.03,Good,
291,60,800,15,75.18,3681.96,0.628,0.623,AISI 1010 carbon steel,3250.1,4.03,Good,
291,60,800,15,75.21,4514.22,0.628,0.623,AISI 1010 carbon steel,3250.1,4.03,Good,
291,60,800,15,75.24,4215.13,0.628,0.623,AISI 1010 carbon steel,3250.1,4.03,Good,
291,60,800,15,75.25,3773.77,0.628,0.623,AISI 1010 carbon steel,3250.1,4.03,Good,
291,60,800,15,75.26,3778.78,0.628,0.623,AISI 1010 carbon steel,3250.1,4.03,Good,
291,60,800,15,75.27,4413.27,0.628,0.623,AISI 1010 carbon steel,3250.1,4.03,Good,
292,60,800,15,75.27,2777.11,0.633,0.628,AISI 1010 carbon steel,2828.4,3.43,Good,
292,60,800,15,75.23,3225.81,0.633,0.628,AISI 1010 carbon steel,2828.4,3.43,Good,
292,60,800,15,75.18,3332.8,0.633,0.628,AISI 1010 carbon steel,2828.4,3.43,Good,
292,60,800,15,75.14,3230.6,0.633,0.628,AISI 1010 carbon steel,2828.4,3.43,Good,
292,60,800,15,75.1,3292.83,0.633,0.628,AISI 1010 carbon steel,2828.4,3.43,Good,
292,60,800,15,75.08,4153.88,0.633,0.628,AISI 1010 carbon steel,2828.4,3.43,Good,
292,60,800,15,75.06,3943.6,0.633,0.628,AISI 1010 carbon steel,2828.4,3.43,Good,
292,60,800,15,75.04,3540.02,0.633,0.628,AISI 1010 carbon steel,2828.4,3.43,Good,
292,60,800,15,75.04,3396.19,0.633,0.628,AISI 1010 carbon steel,2828.4,3.43,Good,
292,60,800,15,75.04,4017.92,0.633,0.628,AISI 1010 carbon steel,2828.4,3.43,Good,
292,60,800,15,75.04,4022.19,0.633,0.628,AISI 1010 carbon steel,2828.4,3.43,Good,
303,60,800,15,80.49,2433.13,0.632,0.631,AISI 1010 carbon steel,3039.6,3.59,Good,
303,60,800,15,80.48,3755.96,0.632,0.631,AISI 1010 carbon steel,3039.6,3.59,Good,
303,60,800,15,80.47,3703.38,0.632,0.631,AISI 1010 carbon steel,3039.6,3.59,Good,
303,60,800,15,80.46,3548.27,0.632,0.631,AISI 1010 carbon steel,3039.6,3.59,Good,
303,60,800,15,80.46,3797.4,0.632,0.631,AISI 1010 carbon steel,3039.6,3.59,Good,
303,60,800,15,80.45,4438.92,0.632,0.631,AISI 1010 carbon steel,3039.6,3.59,Good,
303,60,800,15,80.45,3637.78,0.632,0.631,AISI 1010 carbon steel,3039.6,3.59,Good,
303,60,800,15,80.47,3478.26,0.632,0.631,AISI 1010 carbon steel,3039.6,3.59,Good,
303,60,800,15,80.49,3766.02,0.632,0.631,AISI 1010 carbon steel,3039.6,3.59,Good,
304,60,800,15,80.51,2309.84,0.626,0.628,AISI 1010 carbon steel,3084.4,3.59,Good,
304,60,800,15,80.54,3331.77,0.626,0.628,AISI 1010 carbon steel,3084.4,3.59,Good,
304,60,800,15,80.58,3326.6,0.626,0.628,AISI 1010 carbon steel,3084.4,3.59,Good,
304,60,800,15,80.63,2845.63,0.626,0.628,AISI 1010 carbon steel,3084.4,3.59,Good,
304,60,800,15,80.69,2960.57,0.626,0.628,AISI 1010 carbon steel,3084.4,3.59,Good,
304,60,800,15,80.74,3204.41,0.626,0.628,AISI 1010 carbon steel,3084.4,3.59,Good,
304,60,800,15,80.8,2871.51,0.626,0.628,AISI 1010 carbon steel,3084.4,3.59,Good,
304,60,800,15,80.85,2717.64,0.626,0.628,AISI 1010 carbon steel,3084.4,3.59,Good,
304,60,800,15,80.9,2820.74,0.626,0.628,AISI 1010 carbon steel,3084.4,3.59,Good,
305,60,800,15,80.97,2450.04,0.628,0.62,AISI 1010 carbon steel,3114.3,3.7,Good,
305,60,800,15,81.04,3000.39,0.628,0.62,AISI 1010 carbon steel,3114.3,3.7,Good,
305,60,800,15,81.1,3445.47,0.628,0.62,AISI 1010 carbon steel,3114.3,3.7,Good,
305,60,800,15,81.14,3699.2,0.628,0.62,AISI 1010 carbon steel,3114.3,3.7,Good,
305,60,800,15,81.17,3957.1,0.628,0.62,AISI 1010 carbon steel,3114.3,3.7,Good,
